transaction_id,account_id,customer_code,transaction_date,transaction_type,transaction_desc,amount,balance,channel_txn,status_txn,TRAN_AMT_ACY,TRAN_AMT_LCY,currency
TXN00000087,4,CIF000003,2024-10-01,Deposit,"Gửi tiền tiết kiệm 69,642,477 VND",69642476.63,2313525076.88,mobile/internet,Posted,69642476.63,69642476.63,VND
TXN00000088,4,CIF000003,2024-11-26,Deposit,"Nộp tiền mặt tại quầy 56,333,608 VND",56333608.4,2369858685.28,mobile/internet,Posted,56333608.4,56333608.4,VND
TXN00000089,4,CIF000003,2024-11-26,Deposit,"Gửi tiền tiết kiệm 91,833,953 VND",91833952.92,2461692638.2,branch,Pending,91833952.92,91833952.92,VND
TXN00000090,4,CIF000003,2024-11-29,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 26,854,777 VND",26854776.72,2488547414.92,atm,Posted,26854776.72,26854776.72,VND
TXN00000091,4,CIF000003,2024-12-04,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 49,827,253 VND",49827252.91,2538374667.82,atm,Posted,49827252.91,49827252.91,VND
TXN00000092,4,CIF000003,2024-12-06,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 49,300,055 VND",49300054.62,2587674722.45,mobile/internet,Posted,49300054.62,49300054.62,VND
TXN00000093,4,CIF000003,2024-12-16,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 6,632,849 VND",6632849.4,2581041873.04,atm,Posted,6632849.4,6632849.4,VND
TXN00000094,4,CIF000003,2024-12-17,Deposit,"Nộp tiền mặt tại quầy 65,018,364 VND",65018364.26,2646060237.3,atm,Pending,65018364.26,65018364.26,VND
TXN00000095,4,CIF000003,2024-12-18,Deposit,"Nộp tiền mặt tại quầy 62,182,798 VND",62182797.52,2708243034.83,atm,Posted,62182797.52,62182797.52,VND
TXN00000096,4,CIF000003,2024-12-26,Fund Transfer,"Chuyển khoản nội bộ 18,028,184 VND",18028184.25,2726271219.08,atm,Posted,18028184.25,18028184.25,VND
TXN00000097,4,CIF000003,2025-01-07,Principal Withdrawal,"Rút gốc tiết kiệm 12,393,291 VND",12393290.75,2713877928.32,branch,Posted,12393290.75,12393290.75,VND
TXN00000098,4,CIF000003,2025-01-17,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 38,561,217 VND",38561217.19,2752439145.52,mobile/internet,Pending,38561217.19,38561217.19,VND
TXN00000099,4,CIF000003,2025-01-23,Deposit,"Nộp tiền mặt tại quầy 93,414,591 VND",93414591.21,2845853736.73,branch,Declined,93414591.21,93414591.21,VND
TXN00000100,4,CIF000003,2025-02-06,Interest Withdrawal,"Rút lãi tiết kiệm 5,374,844 VND",5374843.91,2840478892.81,mobile/internet,Posted,5374843.91,5374843.91,VND
TXN00000101,4,CIF000003,2025-02-07,Fund Transfer,"Chuyển khoản nội bộ 25,877,888 VND",25877888.08,2866356780.9,branch,Posted,25877888.08,25877888.08,VND
TXN00000102,4,CIF000003,2025-02-09,Principal Withdrawal,"Rút gốc tiết kiệm 3,486,044 VND",3486044.34,2862870736.56,atm,Posted,3486044.34,3486044.34,VND
TXN00000103,4,CIF000003,2025-02-16,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 51,728,550 VND",51728549.54,2914599286.1,mobile/internet,Posted,51728549.54,51728549.54,VND
TXN00000104,4,CIF000003,2025-02-18,Deposit,"Nộp tiền mặt tại quầy 73,050,587 VND",73050587.19,2987649873.29,atm,Posted,73050587.19,73050587.19,VND
TXN00000105,4,CIF000003,2025-02-21,Principal Withdrawal,"Rút gốc tiết kiệm 45,921,909 VND",45921909.03,2941727964.26,branch,Posted,45921909.03,45921909.03,VND
TXN00000106,4,CIF000003,2025-02-28,Principal Withdrawal,"Rút gốc tiết kiệm 14,088,268 VND",14088267.59,2927639696.67,branch,Pending,14088267.59,14088267.59,VND
TXN00000107,4,CIF000003,2025-03-03,Fund Transfer,"Chuyển khoản nội bộ 49,594,371 VND",49594371.02,2977234067.69,branch,Posted,49594371.02,49594371.02,VND
TXN00000108,4,CIF000003,2025-03-07,Principal Withdrawal,"Rút gốc tiết kiệm 15,761,285 VND",15761285.09,2961472782.6,branch,Posted,15761285.09,15761285.09,VND
TXN00000109,4,CIF000003,2025-03-22,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 17,786,614 VND",17786613.82,2979259396.42,branch,Declined,17786613.82,17786613.82,VND
TXN00000110,4,CIF000003,2025-03-30,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 94,172,252 VND",94172251.85,3073431648.28,branch,Posted,94172251.85,94172251.85,VND
TXN00000111,4,CIF000003,2025-04-03,Deposit,"Nộp tiền mặt tại quầy 51,670,732 VND",51670732.12,3125102380.4,atm,Posted,51670732.12,51670732.12,VND
TXN00000112,4,CIF000003,2025-04-04,Interest Withdrawal,"Rút lãi tiết kiệm 27,010,522 VND",27010522.33,3098091858.07,atm,Posted,27010522.33,27010522.33,VND
TXN00000113,4,CIF000003,2025-04-05,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 13,640,236 EUR",13640235.51,3111732093.58,mobile/internet,Pending,13640235.51,409207065.45,EUR
TXN00000114,4,CIF000003,2025-04-12,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 76,335,047 USD",76335046.62,3188067140.2,branch,Posted,76335046.62,1908376165.4,USD
TXN00000115,4,CIF000003,2025-04-20,Deposit,"Gửi tiền tiết kiệm 88,194,154 VND",88194153.97,3276261294.16,mobile/internet,Posted,88194153.97,88194153.97,VND
TXN00000116,4,CIF000003,2025-04-30,Deposit,"Gửi tiền tiết kiệm 97,871,202 VND",97871202.24,3374132496.4,branch,Posted,97871202.24,97871202.24,VND
TXN00000117,4,CIF000003,2025-05-01,Fund Transfer,"Chuyển khoản nội bộ 48,451,849 VND",48451848.67,3422584345.08,mobile/internet,Posted,48451848.67,48451848.67,VND
TXN00000118,4,CIF000003,2025-05-03,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 40,015,582 VND",40015581.68,3462599926.75,atm,Declined,40015581.68,40015581.68,VND
TXN00000119,4,CIF000003,2025-05-14,Interest Withdrawal,"Rút lãi tiết kiệm 12,092,119 VND",12092119.21,3450507807.54,atm,Posted,12092119.21,12092119.21,VND
TXN00000120,4,CIF000003,2025-05-20,Interest Withdrawal,"Chi trả lãi định kỳ 22,612,177 VND",22612177.11,3427895630.43,branch,Posted,22612177.11,22612177.11,VND
TXN00000121,4,CIF000003,2025-05-20,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 87,169,228 USD",87169227.91,3515064858.34,mobile/internet,Posted,87169227.91,2179230697.75,USD
TXN00000122,4,CIF000003,2025-05-23,Deposit,"Gửi tiền tiết kiệm 57,031,628 VND",57031628.26,3572096486.6,mobile/internet,Pending,57031628.26,57031628.26,VND
TXN00000123,4,CIF000003,2025-05-26,Principal Withdrawal,"Rút gốc tiết kiệm 15,945,923 VND",15945922.77,3556150563.83,atm,Posted,15945922.77,15945922.77,VND
TXN00000124,4,CIF000003,2025-06-01,Principal Withdrawal,"Rút gốc tiết kiệm 5,222,580 VND",5222580.46,3550927983.37,atm,Posted,5222580.46,5222580.46,VND
TXN00000125,4,CIF000003,2025-06-07,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 10,003,409 VND",10003408.71,3560931392.09,atm,Posted,10003408.71,10003408.71,VND
TXN00000126,4,CIF000003,2025-06-10,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 7,826,322 VND",7826321.8,3568757713.88,atm,Posted,7826321.8,7826321.8,VND
TXN00000127,4,CIF000003,2025-06-11,Deposit,"Gửi tiền tiết kiệm 80,298,103 VND",80298102.95,3649055816.83,mobile/internet,Posted,80298102.95,80298102.95,VND
TXN00000128,4,CIF000003,2025-06-14,Deposit,"Nộp tiền mặt tại quầy 76,505,991 VND",76505991.12,3725561807.95,atm,Pending,76505991.12,76505991.12,VND
TXN00000129,4,CIF000003,2025-06-30,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 57,331,761 VND",57331761.28,3782893569.23,branch,Posted,57331761.28,57331761.28,VND
TXN00000130,4,CIF000003,2025-07-02,Deposit,"Nộp tiền mặt tại quầy 54,996,571 VND",54996571.36,3837890140.59,mobile/internet,Posted,54996571.36,54996571.36,VND
TXN00000131,4,CIF000003,2025-07-07,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 11,003,432 VND",11003431.54,3848893572.13,atm,Posted,11003431.54,11003431.54,VND
TXN00000132,4,CIF000003,2025-07-20,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 42,746,302 VND",42746301.78,3806147270.35,mobile/internet,Pending,42746301.78,42746301.78,VND
TXN00000133,4,CIF000003,2025-08-10,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 33,066,439 VND",33066439.3,3839213709.64,mobile/internet,Posted,33066439.3,33066439.3,VND
TXN00000134,4,CIF000003,2025-08-23,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 16,399,119 VND",16399119.43,3855612829.08,mobile/internet,Posted,16399119.43,16399119.43,VND
TXN00000135,4,CIF000003,2025-09-01,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 22,813,144 VND",22813144.45,3832799684.63,atm,Posted,22813144.45,22813144.45,VND
TXN00000136,4,CIF000003,2025-09-06,Deposit,"Gửi tiền tiết kiệm 64,734,226 VND",64734225.86,3897533910.49,branch,Posted,64734225.86,64734225.86,VND
TXN00000137,4,CIF000003,2025-09-13,Interest Withdrawal,"Rút lãi tiết kiệm 38,836,424 VND",38836423.89,3858697486.6,atm,Posted,38836423.89,38836423.89,VND
TXN00000001,5,CIF000003,2024-05-16,Principal Withdrawal,"Rút gốc tiết kiệm 41,830,482 VND",41830481.84,0.0,atm,Posted,41830481.84,41830481.84,VND
TXN00000002,5,CIF000003,2024-05-21,Interest Withdrawal,"Rút lãi tiết kiệm 37,143,806 VND",37143806.17,0.0,mobile/internet,Posted,37143806.17,37143806.17,VND
TXN00000003,5,CIF000003,2024-05-23,Interest Withdrawal,"Rút lãi tiết kiệm 21,265,585 VND",21265584.99,0.0,branch,Posted,21265584.99,21265584.99,VND
TXN00000004,5,CIF000003,2024-05-25,Fund Transfer,"Chuyển khoản nội bộ 49,981,777 VND",49981776.98,49981776.98,branch,Posted,49981776.98,49981776.98,VND
TXN00000005,5,CIF000003,2024-06-02,Interest Withdrawal,"Chi trả lãi định kỳ 6,850,254 VND",6850254.38,43131522.6,atm,Posted,6850254.38,6850254.38,VND
TXN00000006,5,CIF000003,2024-06-17,Deposit,"Gửi tiền tiết kiệm 83,744,715 VND",83744714.62,126876237.22,branch,Posted,83744714.62,83744714.62,VND
TXN00000007,5,CIF000003,2024-06-27,Interest Withdrawal,"Chi trả lãi định kỳ 7,974,152 USD",7974151.64,118902085.58,mobile/internet,Posted,7974151.64,199353790.91,USD
TXN00000008,5,CIF000003,2024-07-04,Principal Withdrawal,"Rút gốc tiết kiệm 21,288,399 VND",21288399.25,97613686.33,branch,Posted,21288399.25,21288399.25,VND
TXN00000009,5,CIF000003,2024-07-05,Deposit,"Nộp tiền mặt tại quầy 71,426,591 VND",71426591.17,169040277.5,mobile/internet,Posted,71426591.17,71426591.17,VND
TXN00000010,5,CIF000003,2024-07-07,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 42,444,598 VND",42444597.88,126595679.62,mobile/internet,Pending,42444597.88,42444597.88,VND
TXN00000011,5,CIF000003,2024-07-18,Fund Transfer,"Chuyển khoản nội bộ 32,814,879 VND",32814879.18,159410558.8,branch,Posted,32814879.18,32814879.18,VND
TXN00000012,5,CIF000003,2024-08-14,Fund Transfer,"Chuyển khoản nội bộ 18,384,524 VND",18384524.21,177795083.02,mobile/internet,Posted,18384524.21,18384524.21,VND
TXN00000013,5,CIF000003,2024-08-18,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 53,813,480 VND",53813479.78,231608562.8,branch,Posted,53813479.78,53813479.78,VND
TXN00000014,5,CIF000003,2024-08-23,Interest Withdrawal,"Chi trả lãi định kỳ 36,129,670 VND",36129669.64,195478893.16,mobile/internet,Posted,36129669.64,36129669.64,VND
TXN00000015,5,CIF000003,2024-08-27,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 36,776,816 VND",36776815.68,232255708.84,atm,Posted,36776815.68,36776815.68,VND
TXN00000016,5,CIF000003,2024-09-05,Deposit,"Gửi tiền tiết kiệm 86,943,449 USD",86943449.25,319199158.09,branch,Posted,86943449.25,2173586231.27,USD
TXN00000017,5,CIF000003,2024-09-07,Fund Transfer,"Chuyển khoản nội bộ 27,444,187 VND",27444186.88,346643344.97,mobile/internet,Pending,27444186.88,27444186.88,VND
TXN00000018,5,CIF000003,2024-09-13,Deposit,"Nộp tiền mặt tại quầy 45,060,110 VND",45060109.58,391703454.55,mobile/internet,Posted,45060109.58,45060109.58,VND
TXN00000019,5,CIF000003,2024-09-24,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 3,776,188 VND",3776188.15,387927266.4,mobile/internet,Posted,3776188.15,3776188.15,VND
TXN00000020,5,CIF000003,2024-09-30,Principal Withdrawal,"Rút gốc tiết kiệm 1,911,099 VND",1911098.63,386016167.77,atm,Posted,1911098.63,1911098.63,VND
TXN00000021,5,CIF000003,2024-10-07,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,398,185 VND",39398185.16,425414352.94,branch,Posted,39398185.16,39398185.16,VND
TXN00000022,5,CIF000003,2024-10-13,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 57,573,260 VND",57573259.89,482987612.83,atm,Posted,57573259.89,57573259.89,VND
TXN00000023,5,CIF000003,2024-10-27,Interest Withdrawal,"Chi trả lãi định kỳ 24,466,590 VND",24466589.53,458521023.29,mobile/internet,Posted,24466589.53,24466589.53,VND
TXN00000024,5,CIF000003,2024-11-10,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 16,972,876 VND",16972876.38,441548146.92,branch,Posted,16972876.38,16972876.38,VND
TXN00000025,5,CIF000003,2024-11-25,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 28,870,668 VND",28870667.98,412677478.94,atm,Posted,28870667.98,28870667.98,VND
TXN00000026,5,CIF000003,2024-12-17,Deposit,"Nộp tiền mặt tại quầy 55,785,047 VND",55785046.69,468462525.63,atm,Posted,55785046.69,55785046.69,VND
TXN00000027,5,CIF000003,2024-12-31,Interest Withdrawal,"Rút lãi tiết kiệm 18,216,253 VND",18216252.89,450246272.74,branch,Posted,18216252.89,18216252.89,VND
TXN00000028,5,CIF000003,2025-01-11,Deposit,"Nộp tiền mặt tại quầy 66,696,263 VND",66696263.28,516942536.03,atm,Posted,66696263.28,66696263.28,VND
TXN00000029,5,CIF000003,2025-01-13,Deposit,"Nộp tiền mặt tại quầy 43,354,903 VND",43354902.95,560297438.98,atm,Posted,43354902.95,43354902.95,VND
TXN00000030,5,CIF000003,2025-01-26,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 44,276,797 VND",44276796.9,604574235.88,mobile/internet,Posted,44276796.9,44276796.9,VND
TXN00000031,5,CIF000003,2025-01-30,Fund Transfer,"Chuyển khoản nội bộ 28,646,472 VND",28646471.81,633220707.69,mobile/internet,Posted,28646471.81,28646471.81,VND
TXN00000032,5,CIF000003,2025-02-06,Fund Transfer,"Chuyển khoản nội bộ 32,453,446 VND",32453446.1,665674153.79,mobile/internet,Posted,32453446.1,32453446.1,VND
TXN00000033,5,CIF000003,2025-02-16,Fund Transfer,"Chuyển khoản nội bộ 39,702,842 VND",39702842.11,705376995.9,branch,Posted,39702842.11,39702842.11,VND
TXN00000034,5,CIF000003,2025-02-27,Fund Transfer,"Chuyển khoản nội bộ 17,950,522 VND",17950521.9,723327517.8,branch,Posted,17950521.9,17950521.9,VND
TXN00000035,5,CIF000003,2025-03-07,Interest Withdrawal,"Chi trả lãi định kỳ 10,890,695 VND",10890694.98,712436822.82,atm,Posted,10890694.98,10890694.98,VND
TXN00000036,5,CIF000003,2025-04-14,Interest Withdrawal,"Rút lãi tiết kiệm 13,444,908 USD",13444907.7,698991915.12,branch,Posted,13444907.7,336122692.5,USD
TXN00000037,5,CIF000003,2025-04-16,Deposit,"Gửi tiền tiết kiệm 46,972,063 VND",46972062.69,745963977.81,branch,Posted,46972062.69,46972062.69,VND
TXN00000038,5,CIF000003,2025-04-25,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 19,863,213 VND",19863213.06,765827190.87,branch,Posted,19863213.06,19863213.06,VND
TXN00000039,5,CIF000003,2025-04-27,Interest Withdrawal,"Chi trả lãi định kỳ 35,177,098 USD",35177098.04,730650092.83,atm,Posted,35177098.04,879427451.01,USD
TXN00000040,5,CIF000003,2025-04-30,Deposit,"Nộp tiền mặt tại quầy 93,555,587 VND",93555587.11,824205679.94,branch,Posted,93555587.11,93555587.11,VND
TXN00000041,5,CIF000003,2025-04-30,Interest Withdrawal,"Rút lãi tiết kiệm 20,516,605 USD",20516605.44,803689074.5,mobile/internet,Posted,20516605.44,512915136.08,USD
TXN00000042,5,CIF000003,2025-05-04,Principal Withdrawal,"Rút gốc tiết kiệm 18,644,620 VND",18644619.64,785044454.86,atm,Posted,18644619.64,18644619.64,VND
TXN00000043,5,CIF000003,2025-05-05,Deposit,"Nộp tiền mặt tại quầy 94,991,839 VND",94991839.22,880036294.08,atm,Declined,94991839.22,94991839.22,VND
TXN00000044,5,CIF000003,2025-05-17,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 89,574,182 VND",89574181.7,969610475.78,mobile/internet,Posted,89574181.7,89574181.7,VND
TXN00000045,5,CIF000003,2025-05-21,Fund Transfer,"Chuyển khoản nội bộ 34,172,840 VND",34172840.24,1003783316.02,mobile/internet,Posted,34172840.24,34172840.24,VND
TXN00000046,5,CIF000003,2025-06-01,Deposit,"Nộp tiền mặt tại quầy 42,284,644 USD",42284643.97,1046067959.99,atm,Posted,42284643.97,1057116099.22,USD
TXN00000047,5,CIF000003,2025-06-09,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 35,116,513 VND",35116513.4,1081184473.4,mobile/internet,Posted,35116513.4,35116513.4,VND
TXN00000048,5,CIF000003,2025-06-30,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 15,598,456 VND",15598456.38,1096782929.77,atm,Posted,15598456.38,15598456.38,VND
TXN00000049,5,CIF000003,2025-07-09,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 36,174,587 VND",36174586.57,1132957516.34,mobile/internet,Posted,36174586.57,36174586.57,VND
TXN00000050,5,CIF000003,2025-07-12,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 36,063,067 VND",36063066.98,1169020583.33,atm,Posted,36063066.98,36063066.98,VND
TXN00000051,5,CIF000003,2025-07-18,Deposit,"Nộp tiền mặt tại quầy 63,472,733 VND",63472732.98,1232493316.31,branch,Posted,63472732.98,63472732.98,VND
TXN00000052,5,CIF000003,2025-07-18,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 39,080,774 VND",39080773.55,1271574089.86,mobile/internet,Posted,39080773.55,39080773.55,VND
TXN00000053,5,CIF000003,2025-07-19,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 8,514,622 VND",8514622.5,1280088712.35,mobile/internet,Posted,8514622.5,8514622.5,VND
TXN00000054,5,CIF000003,2025-07-20,Deposit,"Gửi tiền tiết kiệm 41,517,601 USD",41517600.96,1321606313.31,atm,Posted,41517600.96,1037940024.02,USD
TXN00000055,5,CIF000003,2025-07-20,Principal Withdrawal,"Tất toán tài khoản tiết kiệm 8,315,208 VND",8315207.84,1313291105.47,atm,Posted,8315207.84,8315207.84,VND
TXN00000056,5,CIF000003,2025-07-21,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 69,115,804 VND",69115803.93,1382406909.4,atm,Posted,69115803.93,69115803.93,VND
TXN00000057,5,CIF000003,2025-07-24,Deposit,"Nộp tiền mặt tại quầy 82,206,314 VND",82206313.8,1464613223.2,mobile/internet,Posted,82206313.8,82206313.8,VND
TXN00000058,5,CIF000003,2025-07-26,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 95,420,796 VND",95420795.92,1560034019.12,atm,Pending,95420795.92,95420795.92,VND
TXN00000059,5,CIF000003,2025-09-04,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 83,607,938 EUR",83607937.8,1643641956.93,branch,Declined,83607937.8,2508238134.14,EUR
TXN00000060,5,CIF000003,2025-09-13,Principal Withdrawal,"Rút gốc tiết kiệm 37,372,330 VND",37372330.24,1606269626.69,mobile/internet,Posted,37372330.24,37372330.24,VND
TXN00000061,5,CIF000003,2025-09-27,Fund Transfer,"Chuyển tiền từ tài khoản thanh toán 10,338,493 EUR",10338492.53,1616608119.22,atm,Posted,10338492.53,310154775.84,EUR
TXN00000001,6,CIF000004,2023-04-23,Deposit,"Chuyển khoản vào tài khoản tiết kiệm 46,403,749 VND",46403749.49,46403749.49,mobile/internet,Posted,46403749.49,46403749.49,VND
TXN00000002,6,CIF000004,2023-04-26,Deposit,"Nộp tiền mặt tại quầy 46,391,306 USD",46391306.2,92795055.69,branch,Posted,46391306.2,1159782655.0,USD
TXN00000003,6,CIF000004,2023-05-01,Deposit,"Gửi tiền tiết kiệm 84,077,675 VND",84077674.87,176872730.57,mobile/internet,Posted,84077674.87,84077674.87,VND
TXN00000004,6,CIF000004,2023-05-02,Deposit,"Gửi tiền tiết kiệm 98,998,689 VND",98998689.25,275871419.82,atm,Posted,98998689.25,98998689.25,VND
TXN00000005,6,CIF000004,2023-05-07,Deposit,"Nộp tiền mặt tại quầy 68,970,268 VND",68970268.27,344841688.09,branch,Posted,68970268.27,68970268.27,VND
